Open,High,Low,Close,Adj Close,Volume
289,293,285.899994,287.25,242.45546,64089
289.100006,292,286.100006,288.700012,243.679321,26742
288.950012,289.950012,282.600006,287.700012,242.835251,46433
288,290.950012,285,287.5,242.666504,16767
290,299.899994,286,292.5,246.886734,42315
302,304,295,299.549988,252.837296,49665
299.899994,305,292.049988,293.850006,248.026199,20789
293.649994,308,289.100006,301.850006,254.778778,155951
304.299988,312,294.950012,295.25,249.207993,50333
294.899994,298.950012,285.100006,291.049988,245.662888,45457
290.100006,325,289.200012,306.799988,258.956787,490115
315,315,292,297.600006,251.191422,63226
293.700012,303,286.299988,298.899994,252.288696,70865
293.700012,310,291.200012,301,254.061234,111975
298,303,297.600006,300.549988,253.681442,49289
308.899994,309.899994,300.049988,305.700012,258.028381,48474
303,303.5,295.600006,296.799988,250.516159,55920
298.399994,306.899994,298.399994,305.100006,257.521881,77060
306,306,303,304.350006,256.888824,88115
305,309.450012,293,305.200012,260.947906,64473
307,312.5,302,309.950012,265.009186,24852
311.899994,317.5,304.100006,310.299988,265.308411,177593
308,311.75,301.600006,303.549988,259.537079,147558
308.600006,311.75,304.049988,308.450012,263.726624,220788
310,312,301.200012,306.299988,261.888336,16636
311.950012,312.5,292,296.75,253.723114,199059
297,305.700012,295,303.049988,259.109619,106062
301.299988,303.450012,296.200012,300,256.501892,53579
295.299988,305,295.299988,303.700012,259.665436,56126
303.950012,303.950012,299.100006,300.049988,256.544647,14644
300.100006,306.850006,300.100006,305.549988,261.247192,34002
306.5,313.799988,300.350006,310.100006,265.137451,142797
310,310,297,300.049988,256.544647,8432035
302,319.850006,299.950012,310.850006,265.778687,657129
312.799988,354.950012,310.950012,328.899994,281.211639,564518
328.899994,351.950012,328.899994,346.850006,296.558868,251849
362,399.399994,338.100006,346.149994,295.960358,364524
389,389,337,340.25,290.915833,60712
342.950012,342.950012,328,335.049988,286.469849,55745
337.950012,350,337.950012,342,292.41214,79980
335,350,333.100006,347.899994,297.456635,28988
341.399994,343,339.100006,340,290.702118,24774
339,352,335,340.450012,291.086823,70297
348.899994,349,340,347.049988,296.729889,25153
347,347,342,343.700012,293.865662,37588
345,350,341.25,348.5,297.969604,46749
350.049988,354.75,343.100006,346.950012,296.64447,75697
353.350006,353.350006,345.100006,348.200012,297.713196,25445
345,387.850006,345,373.799988,319.601349,483335
373.799988,380,354,355.049988,303.569946,904193
359.799988,360,355,355.25,303.740875,36623
354.700012,366,345.600006,363.5,310.794708,40031
364.899994,368.700012,352.200012,360.350006,308.10144,30168
350.100006,361.799988,350,359.350006,307.246399,16688
360,372.950012,360,366.399994,313.274323,42869
367.899994,372.899994,363.100006,370,316.352295,15671
373,373,360,360.549988,308.272552,124268
368.600006,368.600006,356,356.799988,305.066101,9973
364,371,355.100006,368.25,314.856049,32271
371,372.5,361.600006,365.200012,312.24823,32396
369.899994,376.200012,366,374.950012,320.584625,6158913
374,374,360,362.799988,310.196198,36330
368.649994,375,364.299988,373.850006,319.644073,60293
365,393,362,384,328.322418,91068
385,395.899994,378,390.899994,334.221924,158511
385,409,380,402.950012,344.524872,3496009
402,409.899994,393,396.200012,338.753479,71721
399.950012,402.200012,391.200012,399.450012,341.532196,146809
392.100006,405,392.100006,396.399994,338.924469,32045
398.950012,401,390.600006,391.700012,334.905914,67706
398,398,384,385.25,329.391174,18177
387,389,376.350006,380.600006,325.415375,36833
386.899994,394,381,382.600006,327.125336,39031
387.899994,387.899994,370.5,375.399994,320.96936,27025
379.399994,379.399994,362.600006,366.5,313.359802,21721
374.799988,375,363.100006,366.799988,313.616241,36343
370.299988,370.299988,364.5,365.299988,312.33371,34827
366.450012,378.899994,366.350006,376.950012,322.294678,57327
385,386,370.149994,383.299988,327.723846,37960
383.299988,383.299988,383.299988,383.299988,327.723846,0
388.950012,388.950012,377,383.350006,327.766632,175734
387.799988,394,380.049988,385.399994,329.519379,471673
391.25,414,390.299988,400.399994,342.344513,311759
401.299988,404.950012,386.450012,393.100006,336.102905,32330
395,414.75,390.299988,406.549988,347.602722,890153
410,410,380,386.549988,330.502594,43790
385.049988,404,384.5,396.950012,339.394684,45586
396,402,381.299988,395.049988,337.770203,32910
390.399994,398.899994,383.100006,390.049988,333.495209,793914
391.149994,399.899994,386.100006,396.899994,339.35199,70245
398,398,389.5,390.049988,333.495209,1070497
395,401,387.5,390.049988,333.495209,1329360
390.100006,392,380.100006,384.5,328.749878,57728
395,395,376.100006,379.149994,324.175598,536885
380.149994,393.399994,376.350006,390.049988,333.495209,38367
389.950012,398,385,390.399994,333.794434,18609
382,409,382,392.049988,336.886688,58395
392,409.799988,390,402.799988,346.124237,105291
409.700012,426.700012,406,420.200012,361.075928,149363
419.950012,445,418.850006,432.5,371.645325,83231
428,454.450012,420.100006,425.450012,365.58725,164240
426,446,426,440.350006,378.390808,115430
440,443.899994,428.299988,435,373.793549,67308
444,448.899994,430.100006,441.149994,379.078217,106612
441,444.950012,438.100006,440,378.090057,174178
435.299988,440,432.25,438.100006,376.457367,92617
437.950012,444,434,435.75,374.438019,28824
432.700012,445,432.700012,437.100006,375.598022,94777
440,448,437,442.149994,379.9375,39374
449,449,435.049988,438.049988,376.414429,52132
443.149994,443.149994,417.299988,425.200012,365.372437,30797
430,439.799988,421.149994,425.299988,365.458405,30211
428,429.799988,418,419.200012,360.216705,65818
428.299988,468,420,455.399994,391.32309,163296
455,464.850006,445,449.700012,386.425201,65685
443.299988,454,440.049988,443.899994,381.441284,31154
448.5,458.799988,437.049988,450.600006,387.198547,51556
454.549988,475,454.549988,469.049988,403.05249,137127
470,470,450.049988,454.75,390.764618,135039
446.5,468,446.5,463.649994,398.412323,55071
468,473.799988,460.100006,465.799988,400.259766,45043
465,472.799988,445.100006,448.149994,385.093262,374415
454,455,447,451.350006,387.842926,295377
448.5,448.5,445,445.100006,382.472443,11737
446.899994,448,438.100006,440.899994,378.863373,311508
443.600006,446.799988,436,440,378.090057,276353
436.549988,447,431.149994,432.700012,371.817169,108086
435,457.200012,431,439.950012,378.047058,494495
440,448,435,438,376.371399,71420
449.700012,474.700012,445,468.100006,402.236206,559082
470,476.649994,448,453.149994,389.389801,99542
459.75,460,448.100006,455.350006,391.280151,177581
464.399994,505,456.100006,487.899994,419.250244,245151
465,490,465,476.700012,409.62616,296306
478,500,476.149994,479.950012,412.418823,317826
480.049988,484,455.25,472.950012,406.403778,1533860
473,504,465.100006,487.5,418.906586,322555
485,504.700012,485,497.75,427.714325,322114
495,515,492.25,501.549988,430.979614,455753
513.349976,519,498.25,503.5,432.655212,410342
500,520,500,507.899994,436.436188,329411
509,516,505,509.850006,438.111786,179833
515,519,508,515.75,443.181702,83374
514,522.950012,509.899994,518.700012,445.716675,213017
522,524.400024,512.599976,518.25,445.329834,499303
521.700012,521.799988,511,515.5,442.966797,339101
518,519,496.299988,502.850006,432.096741,249752
490.100006,509.700012,490,501.100006,430.592926,347275
506,506,495.100006,499,428.788422,164751
495.600006,504,481,489.25,420.41037,369919
491,502,490,494.25,424.706726,76883
490.049988,498.700012,488.049988,489.799988,420.882935,227363
498.399994,498.399994,485.299988,492.350006,423.074097,128665
495,504,492.5,500.049988,429.690643,48888
504,526,501.049988,518.200012,445.286865,302393
522,523.900024,509.100006,513.349976,441.119263,144542
505,505,475,477.299988,410.141693,191588
null,null,null,null,null,null
487,487,452.149994,461.850006,396.865631,452831
469.5,485,460,471.649994,405.286682,385623
478,495,470.200012,484.25,416.113831,69109
482.399994,489.850006,482.399994,487.649994,419.035431,96492
487.649994,488,471,474,407.306091,88969
474,475,466.200012,469.200012,403.181458,23040
471.200012,480,468,472.950012,406.403778,48221
479.5,479.5,462,470.700012,404.470337,48414
467.049988,473.899994,460,461,396.135193,23737
472,475,461.25,463.549988,398.326416,73232
470,470,451.149994,455.149994,391.108368,108542
455.5,456,440.100006,444.899994,382.300537,442169
443,450,426.5,431,370.356323,243753
431,468.049988,431,460.600006,395.791565,909997
472,483,465.5,472.100006,405.67337,380157
470,479.899994,456.649994,461.600006,396.650818,247403
453.600006,468.950012,453.600006,463.100006,397.939819,144676
461,468,453.600006,461.75,396.779663,113233
467,480.5,462.25,475.649994,408.723907,205253
480,508.700012,478,504.549988,433.557587,352231
504.549988,509.899994,495.399994,501.850006,431.237488,738936
495.600006,511,490.600006,503.25,432.44046,180374
508.899994,509.950012,495,499.5,429.218048,1566985
500,503,480.049988,492.399994,423.117157,155289
495.5,500,494.950012,498,427.929077,30403
493.299988,513,493.299988,508.850006,437.252441,72804
512,515,500,511.350006,439.400696,184818
506,513.900024,499.5,507.100006,435.74884,565114
503.299988,504.5,491.100006,498.700012,428.530731,104530
497,502.5,490.049988,494.950012,425.308289,1101343
490,518,490,508.75,437.166626,195143
513,521.900024,508,517.849976,444.986145,248660
520,547.200012,518,540.900024,464.792938,1186302
546.900024,556,512,521.299988,447.950714,171906
527.700012,543,521.5,526.650024,452.547913,282662
522,531,522,524.450012,450.657501,72019
524.450012,540,508,528.799988,454.395416,159137
530,540,525.049988,539.650024,463.718842,118965
540,550,539,547.049988,470.077667,753650
554.25,554.25,535.299988,549.5,472.182831,80943
554.25,563.5,542,558.849976,480.217163,578178
555,563.900024,545,559.549988,480.818604,287102
564.799988,564.799988,542.25,555.099976,476.994812,342239
558,574,558,566.900024,487.134583,558130
568.599976,573,555,558.599976,480.002533,69841
555.200012,562,550,556.700012,478.369873,46182
555.200012,572,550.099976,562.25,483.138824,43490
558,575,551.400024,557,478.627563,62157
557,557,550,553.849976,475.920776,48877
559.349976,559.349976,520.099976,525.849976,451.860443,229168
534.849976,559.799988,525,550.75,473.257019,175455
555.200012,559.299988,535,539.950012,463.976685,591866
533.950012,537,528,530.950012,456.242889,575165
535.099976,543.950012,522,526.5,452.419098,95271
536.200012,576,534.700012,567.5,487.650269,723933
579.900024,586.5,561.799988,574.450012,493.622375,278992
584,604.900024,563,593.200012,509.734131,525180
588,604.450012,571.150024,598.450012,514.245605,79293
598,614.900024,590.099976,608.799988,523.13916,156186
601.099976,603.849976,573.150024,582.299988,500.367676,250743
577,594.950012,560,564.450012,485.029297,239869
562.900024,577.799988,535.25,543.099976,466.683411,2345555
558,645,526.099976,533.450012,458.391144,1331751
537.450012,558.900024,537.450012,548.950012,471.710205,478167
554.799988,575,542.049988,569.400024,489.282837,381756
569,569.900024,548.099976,552.549988,474.80368,98245
545,555,540,548.650024,471.452576,243016
550,550,527.099976,533.75,458.649048,195136
528.25,544.950012,528.25,536.599976,461.0979,439929
529.799988,550,528,542.650024,466.296753,241717
559,559,535,544.799988,468.144135,80339
532.099976,545,525,534.200012,459.035614,88638
542.700012,542.700012,525,529.25,454.781982,149348
528,539.799988,528,533.349976,458.305267,54538
544,573.900024,536.25,557.599976,479.143188,276308
557.599976,575,553.099976,572.450012,491.903564,98389
573,588.799988,571.299988,578,496.672821,740320
579.900024,590,571,583.700012,501.570801,334996
588.450012,588.950012,576.25,580.599976,502.26062,203079
583.849976,585,576.5,584.700012,505.807312,136949
571,582.5,570,579.049988,500.91983,31788
572.75,588,572.75,584.25,505.41806,328017
587,587,572,581.650024,503.168976,681748
589.700012,599.5,581,584.599976,505.720764,41846
556.650024,592,556.650024,589.25,509.743622,201944
589.25,590,578,581.849976,503.342072,44468
583,588,578,583.75,504.985504,40743
585,590,581,588.650024,509.224426,30191
589,593,585.150024,590.450012,510.781494,206703
590,602,582.5,594.799988,514.544617,195973
550,604.799988,550,597.849976,517.182922,303557
595,605,592.049988,598.349976,517.615723,231628
600,604.900024,597,598.099976,517.39917,133521
600,604,593,600.700012,519.648438,40288
591.150024,599,576,579.099976,500.963043,170585
571,586.299988,561.599976,575.75,498.064972,145993
577.049988,595,570.25,584,505.201843,311626
570,588.099976,570,576.400024,498.627289,206384
573,593.900024,573,592.849976,512.857727,95147
588,595.549988,584,585.349976,506.369659,27400
576,597.799988,576,583.950012,505.158539,21676
588.75,588.75,581.549988,584.299988,505.461243,14468
585,595.900024,582.25,592.25,512.338745,190000
598,603.849976,592.5,597.650024,517.010071,56857
592.099976,598.900024,589,592.25,512.338745,314543
581.200012,598.849976,581.200012,595.700012,515.323181,68532
597,599.849976,586.099976,596.849976,516.318054,74675
599.5,605,591,596.450012,515.971924,360513
604,604.400024,591,592.049988,512.165588,71891
592.049988,598,590,595.950012,515.539429,117794
590.400024,603,590.400024,600.200012,519.215942,49590
603.849976,605,592.25,603.5,522.070679,410155
585.099976,608,585.099976,600.150024,519.172852,336009
600.049988,606.200012,591,597.099976,516.534302,375137
605.099976,650.5,605,632.849976,547.46051,1595047
639.900024,650,635,640.950012,554.467529,245438
642,665.799988,635,664.5,574.840027,369153
665.450012,671.900024,655.5,663.650024,574.104736,272690
665.099976,665.099976,632.5,649.700012,562.036865,145885
656.599976,665.75,645,661.450012,572.201599,281775
662,700,655.099976,692.849976,599.364807,385500
704,725.849976,698.099976,710.5,614.633362,835383
705.099976,716.450012,692.099976,697.349976,603.257629,306381
695,702.700012,685,696,602.089722,387072
696,724,687.549988,708.900024,613.249268,793294
716,724,706.900024,722.150024,624.711487,237722
726.5,726.900024,701.049988,704.75,609.65918,321875
714.799988,747.5,705.049988,725.200012,627.349854,470651
725.200012,748,725.200012,738.599976,638.94165,958136
742,742.400024,713.049988,717.25,620.472473,265301
715,719.700012,685.5,694.299988,600.619263,355393
699.900024,710,676.549988,705.549988,610.351074,315580
712,720,706.549988,711.349976,615.368652,161209
715,737,714.049988,731.950012,633.189087,649329
736.950012,779,724.5,770.75,666.754089,651003
771,780,752.549988,767.450012,663.899292,661757
765,797.75,765,790.599976,683.925598,2034742
795.5,797,750,752.799988,651.225952,352424
755.549988,759,726,736.599976,637.211792,650430
737,750.599976,735,745.599976,644.997437,130120
750,755.75,725.099976,735.75,636.47644,491326
726.950012,729,712.099976,718,621.12146,803234
721,727.900024,718.099976,725.299988,627.436401,229777
739.5,752.75,727,747,646.208557,149292
754.900024,764.799988,732.700012,735.599976,636.34668,209247
754.900024,754.900024,737.5,747.900024,646.987,58587
748,751.799988,741,745.150024,644.608093,73472
749.349976,753.799988,742,746.25,645.559814,79202
755,775.099976,750,767.950012,664.331726,351703
767.950012,805,767.950012,794.650024,687.429199,735048
804,804.049988,782,789.799988,683.233521,3514370
793.700012,799.450012,785.099976,796.849976,689.332458,152194
790,799.700012,784.25,786.200012,680.119324,369428
790,798,768.150024,774.599976,670.084412,354342
780,809,772,798.849976,691.0625,247013
801.099976,804.799988,771,778.099976,673.112122,618932
786.950012,786.950012,765.25,771.099976,667.056824,126350
770,774.450012,749,760.200012,657.627625,158618
755.099976,768.799988,750,757.849976,655.594482,773143
760.5,778.700012,760.5,770.200012,666.278137,167376
774,783.200012,767.200012,771.299988,667.229858,242593
773,778,762,771.299988,667.229858,188826
771.299988,779.799988,761,775.799988,671.122498,381761
777,799,775,793,686.001831,273110
788,795.75,776.400024,783.75,677.999939,163487
786.5,804,783.049988,794.049988,686.910156,1075595
795,803.900024,783.049988,784.950012,679.038086,106287
791,801,781.299988,783.5,677.78363,166758
